STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
31,C000100405     ,1,4,1,02050,0,04,001,00000,'FLAT CREEK',,'94TH ST.','.4 EAST OF BALTIMORE',99.99,2.826,0,0000000000,0,40410309,098233552,30,3,02,02,07,1925,2,0,200,2011,0,7.9,0,40,0,0,0,0,0,5,0,0,0,A,1,5,1,11,0,00,1,0,6.8,8.8,9.1,0,0,6.8,7.4,99.99,N,0,N,0,0,N,5,5,6,N,0,24,0,16,4,4,N,5,6,8,,,,824,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,8,0,0,0,0,1,Y,5,220,2042,,N,31,F,5,67.34
31,C000100505P    ,1,4,1,000P5,0,04,001,00000,'SAND CREEK',,'CONSTITUTION AVE.','10780 S CONSTITUTION AVE.',99.99,0,0,0000000000,0,40270396,098402856,50,3,02,02,09,1974,2,0,60,2003,0,7.9,0,30,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,3,0,8.5,9.4,24.7,0.3,0.3,8.5,9.1,99.99,N,0,N,0,0,7,7,6,7,N,1,22,1,13,4,7,N,0,6,5,,,,1024,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,7,102,2042,,N,31,F,6,224.77
31,C000100905     ,1,4,1,02145,0,04,001,00000,'SAND CREEK',,'HOLSTEIN AVE.','12510 S. HOLSTEIN AVE.',99.99,4.131,0,0000000000,0,40255160,098385208,100,3,02,02,07,1962,2,0,260,2011,0,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,2,01,0,00,3,0,7.4,11,27.4,0.7,0.7,7.4,8.8,99.99,N,0,N,0,0,6,6,5,8,N,1,46,1,27,5,5,N,5,7,8,,,,1023,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,3,260,2042,,N,31,F,5,241.12
31,C000100910     ,1,4,1,02145,0,04,001,00000,'COTTONWOOD CREEK',,'HOLSTEIN AVE.','7745 S. HOLSTEIN AVE.',99.99,4.775,0,0000000000,0,40292004,098385280,30,3,02,02,07,1968,2,0,510,2011,2,6.7,0,0,0,1,1,1,1,5,0,0,0,A,1,5,2,01,0,00,3,0,9.1,12.2,31.1,0.4,0.4,9.1,10,99.99,N,0,N,0,0,7,7,7,7,N,1,44,1,25,6,6,N,5,8,8,,,,923,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,4,510,2042,,N,31,G,7,311
31,C000101000P    ,1,4,1,07552,0,04,001,00000,'PAWNEE CREEK TRIB',,'LOCHLAND RD','3.5N JUNIATA',99.99,1.176,0,0000000000,0,40383228,098304464,30,3,02,02,08,1999,2,0,120,2003,5,9.1,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,12.8,2.1,6.7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,8,0,33,0,22,6,N,N,5,7,8,,,,823,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,15,0,1,Y,8,204,2042,,N,31,G,8,60.97
31,C000101005     ,1,4,1,07552,0,04,001,00000,'FLAT CREEK',,'LOCHLAND RD.','3475 E. LOCHLAND RD.',99.99,2.692,0,0000000000,0,40382580,098194584,30,3,02,02,08,1987,2,0,115,1998,5,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,5,04,0,00,1,0,8.5,8.8,9.8,0,0,8.5,9.1,99.99,N,0,N,0,0,7,5,7,8,N,1,67,1,40,5,6,N,5,8,8,,,,824,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,2,1,0,0,0,0,1,Y,8,195,2042,,N,31,F,5,89.18
31,C000101010     ,1,4,1,07552,0,04,001,00000,'W FK BIG BLUE RIVER',,'LOCHLAND RD.','5905 E. LOCHLAND RD.',99.99,3.019,0,0000000000,0,40382544,098172652,60,3,02,02,08,1986,2,0,40,1998,4,7.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,8.5,17.1,18,0,0,8.5,9.1,99.99,N,0,N,0,0,7,8,7,8,N,1,34,1,21,6,7,N,4,7,8,,,,824,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,68,2042,,N,31,G,7,163.8
31,C000101203     ,1,4,1,00112,0,04,001,00000,'STREAM',,'W 42ND ST','13540 W. 42ND ST.',99.99,0,0,0000000000,0,40373324,098350528,30,3,02,02,09,1970,2,0,30,2003,0,7.9,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,8.7,3,6.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,7,0,33,0,22,6,N,N,5,8,8,,,,923,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,5,51,2042,,N,31,G,7,50.56
31,C000101205     ,1,4,1,00112,0,04,001,00000,'W FK BIG BLUE RIVER',,'W. 42 ND. ST.','585 W. 42ND ST.',99.99,0,0,0000000000,0,40373396,098232328,30,3,02,02,09,2005,2,0,15,2003,0,12.2,0,30,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,12.2,3.7,13.1,0,0,0,0,99.99,N,0,N,0,0,N,N,N,9,9,0,33,0,22,6,N,N,5,8,8,34,1,10.1,924,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,25,2042,,N,31,G,9,159.82
31,C000101210     ,1,4,1,00112,0,04,001,00000,'W FK BIG BLUE RIVER',,'E. 42ND ST','730 E 42ND. ST.',99.99,0,0,0000000000,0,40373396,098222568,30,3,02,02,09,2013,2,0,5,2003,A,11.3,0,25,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,11.3,3.7,12.2,0,0,0,0,99.99,N,0,N,0,0,N,N,N,9,8,0,42,0,33,8,N,N,5,9,8,31,1,6.7,822,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,5,8,2042,,N,31,G,8,137.86
31,C000101215     ,1,4,1,00112,0,04,001,00000,'FLAT CREEK',,'EAST 42 ND. ST.','3590 E. 42ND. STREET',99.99,0,0,0000000000,0,40373360,098194008,30,3,02,02,09,2015,2,0,30,2003,A,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,02,0,00,3,0,8.5,6.4,19.4,0,0,7.9,8.7,99.99,N,0,N,0,0,9,9,9,9,N,3,70,3,54,9,6,N,5,6,8,31,1,14.3,922,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,2,1,0,0,0,0,1,Y,8,51,2042,,N,31,G,9,168.78
31,C000101220     ,1,4,1,00112,0,04,001,00000,'W FK BIG BLUE RIVER',,'E. 42ND STREET','5215 E. 42 ND. STREET',99.99,0,0,0000000000,0,40373324,098180648,30,3,02,02,09,1935,2,0,25,2003,0,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,01,0,00,2,0,6.2,6.1,13.7,0.3,0.3,6.2,6.7,99.99,N,0,N,0,0,5,5,5,7,N,0,33,0,24,5,5,N,5,4,8,,,,824,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,4,42,2042,,N,31,F,5,91.79
31,C000101305     ,1,4,1,00013,0,04,001,00000,'LITTLE BLUE RIVER',,'SAND AVE.','17690 S. SAND AVE',99.99,0,0,0000000000,0,40220732,098363780,30,3,02,02,09,1935,1,0,25,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,K,1,5,3,10,0,00,1,0,4.8,15.2,15.8,0,0,4.8,4.8,99.99,N,0,N,0,0,5,2,3,3,N,4,0,4,0,0,8,N,0,4,4,31,1,15.8,1023,24,Y24,N  ,N  ,0708,,,0,0,0,,,,               ,0,N,3,,0,0,0,1,8,0,0,0,0,1,Y,3,42,2033,,N,31,P,2,75.84
31,C000101315     ,1,4,1,00013,0,04,001,00000,'SAND CREEK',,'TOWNSHIP ROAD','16215 S. SAND AVE.',99.99,0,0,0000000000,0,40231320,098363672,999,3,02,02,09,2007,2,0,25,2003,5,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,14.6,15.2,0,0,8.5,8.7,99.99,N,0,N,0,0,8,8,8,6,N,1,73,1,44,8,7,N,5,6,8,31,1,14.6,1022,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,42,2042,,N,31,G,8,132.24
31,C000101320     ,1,4,1,00013,0,04,001,00000,'SAND CREEK',,'SAND AVE.','15815 S. SAND AVE.',99.99,0,0,0000000000,0,40232904,098363672,30,3,02,02,09,1935,2,0,25,2003,5,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,6,10.7,11.3,0,0,6,6.1,99.99,N,0,N,0,0,7,7,5,7,N,1,40,1,24,5,4,N,5,6,8,31,1,11.3,1024,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,2002,8,7,0,0,0,0,1,Y,5,42,2042,,N,31,F,5,68.93
31,C000101410     ,1,4,1,00014,0,04,001,00000,'BNSF RR        083-188-H',,'W. 26TH. ST.','14925 W. 26TH ST.',99.99,0,0,0000000000,0,40364104,098361944,30,3,27,27,09,1937,2,0,200,2003,0,7.9,0,45,0,0,0,0,0,5,N,0,0,P,1,2,3,03,7,02,1,12,6.1,14.9,74.2,0.2,0.2,5.5,6.9,99.99,R,6.9,R,2.8,2.9,5,5,6,N,N,2,11,2,8,3,3,4,0,N,4,34,1,74.7,823,24,Y24,N  ,N  ,0823,,,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,10,0,1,Y,N,340,2042,,N,31,F,5,511.98
31,C000101415     ,1,4,1,02040,0,04,001,00000,'W BR THIRTY-TWO MILE CR',,'KENESAW BLVD.','14115 KENESAW BLVD.',99.99,0.552,0,0000000000,0,40364104,098353912,30,3,02,02,07,2004,2,0,1350,2011,5,7.3,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,4,0,11,3.7,15.2,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,9,0,33,0,22,5,N,N,5,8,8,34,1,18.3,924,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,1350,2042,,N,31,G,9,110.96
31,C000101417     ,1,4,1,00114,0,04,001,00000,'PAWNEE CREEK',,'26TH STREET','1.5N 1.3E JUNIATA',99.99,0,0,0000000000,0,40364176,098285160,30,3,02,02,09,2011,2,0,60,2003,A,7.6,0,10,0,0,0,0,0,5,0,0,0,A,1,5,1,02,0,00,1,0,8.5,9.1,9.4,0,0,8.5,8.7,99.99,N,0,N,0,0,9,9,8,7,N,3,46,3,36,8,7,N,5,8,8,,,,921,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,2,1,0,0,0,0,1,Y,8,102,2042,,N,31,G,8,81.78
31,C000101425     ,1,4,1,02175,0,04,001,00000,'W FK BIG BLUE RIVER',,'E 26TH ST','1175 E 26TH STREET',99.99,0.14,0,0000000000,0,40364176,098215796,30,3,02,02,07,1935,2,0,3925,2011,2,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,00,3,0,9.1,3.7,8.5,0,0,7.3,8.5,99.99,N,0,N,0,0,N,N,N,6,5,0,24,0,17,4,2,N,5,8,8,34,1,0.3,824,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,3415,2042,,N,31,F,5,72.25
31,C000101427P    ,1,8,8,00000,0,04,001,00000,'DRAINAGE DITCH',,'FIELD DRIVE','E. EDGE HASTINGS',99.99,0,0,0000000000,0,40362484,098211548,999,3,02,02,09,1959,2,0,5,2003,5,7.3,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,9.4,3.7,7.6,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,7,0,33,0,22,6,N,N,5,6,8,,,,923,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,8,2042,,N,31,G,7,55.48
31,C000101430     ,1,4,1,07539,0,04,001,00000,'STREAM',,'EAST 26TH STREET','1920 EAST 26TH STREET',99.99,0.003,0,0000000000,0,40364140,098211512,30,3,02,02,08,1999,2,0,135,1998,0,8.2,0,0,0,1,0,1,1,5,0,0,0,A,1,5,1,02,0,00,1,0,9.8,8.8,9.4,0,0,9.8,10.4,99.99,N,0,N,0,0,8,8,8,8,N,0,33,0,24,6,7,N,5,6,8,,,,824,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,2,1,0,0,0,0,1,Y,8,229,2042,,N,31,G,8,97.76
31,C000101435     ,1,4,1,00314,0,04,001,00000,'W FK BIG BLUE RIVER',,'E. 26TH ST.','4640 E. 26TH. ST.',99.99,0,0,0000000000,0,40364104,098183960,30,3,02,02,09,2010,2,0,60,2003,A,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,02,0,00,2,0,8.6,9.1,15.5,0,0,7.9,8.1,99.99,N,0,N,0,0,8,8,8,9,N,3,44,3,34,8,6,N,5,6,8,34,1,12.5,822,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,102,2042,,N,31,G,8,125.55
31,C000101505     ,1,4,1,02147,0,04,001,00000,'LITTLE BLUE RIVER',,'S. BLADEN RD.','17055 S. BLADEN RD.',99.99,0.658,0,0000000000,0,40223396,098352868,30,3,02,02,07,2005,2,0,375,2011,5,6.7,0,10,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,9.1,20.1,51.2,0,0,9.1,9.9,99.99,N,0,N,0,0,8,8,8,9,N,1,70,1,42,8,6,N,5,9,8,31,1,45.7,1022,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,1,0,0,1,Y,8,360,2042,,N,31,G,8,506.88
31,C000101510     ,1,4,1,02147,0,04,001,00000,'COTTONWOOD CREEK',,'S. BLADEN AVENUE','12990 S. BLADEN AVENUE',99.99,1.204,0,0000000000,0,40253144,098352868,60,3,02,02,07,1974,2,0,490,2011,2,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,3,0,7.2,15.2,30.5,0,0,7.2,7.3,99.99,N,0,N,0,0,6,6,7,7,N,1,43,1,25,6,4,N,5,8,8,,,,1024,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,6,0,0,0,0,1,Y,8,390,2042,,N,31,F,6,222.65
31,C000101605P    ,1,4,1,00P16,0,04,001,00000,'THIRTY-TWO MILE CREEK',,'WEST 8TH AVENUE','9800 W. 8 TH. AVE.',99.99,0,0,0000000000,0,40352328,098313252,20,3,02,02,09,2009,2,0,100,2003,5,6.1,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,8.5,3.7,7.6,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,9,1,57,1,34,9,N,N,5,8,8,31,1,9.8,1021,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,10,0,1,Y,8,170,2042,,N,31,G,9,46.36
31,C000101615     ,1,4,1,02040,0,04,001,00000,'PAWNEE CREEK',,'W. 12TH STREET','6290 W. 12TH STREET',99.99,1.752,0,0000000000,0,40354956,098281092,30,3,02,02,07,1935,2,0,3940,2011,2,8.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,01,0,00,1,0,8.6,6.7,7.3,0,0,8.6,8.6,99.99,N,0,N,0,0,5,5,5,6,N,0,33,0,24,5,4,N,5,6,8,34,1,7.3,924,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,1950,1,6,0,0,0,0,1,Y,3,3940,2042,,N,31,F,5,62.78
31,C000101705     ,1,4,1,00017,0,04,001,00000,'LITTLE BLUE RIVER',,'COUNTY ROAD','15140 S. PROSSER AVE.',99.99,0,0,0000000000,0,40235820,098341956,30,3,02,02,09,1935,1,0,30,2003,0,6.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,00,1,0,4.4,27.4,28,0,0,4.4,4.4,99.99,N,0,N,0,0,6,3,5,5,N,1,16,1,10,2,6,N,0,5,8,31,1,33.5,823,24,Y24,N  ,Y24,0823,,0824,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,0,0,1,Y,4,51,2042,,N,31,P,3,123.2
31,C000101710     ,1,4,1,00017,0,04,001,00000,'COTTONWOOD CREEK',,'TOWNSHIP ROAD','13280 S PROSSER AVE.',99.99,0,0,0000000000,0,40251871,098341871,30,3,02,02,09,1935,1,0,30,2003,0,6.7,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,00,1,0,4.7,12.2,12.8,0,0,4.7,4.8,99.99,N,0,N,0,0,7,4,4,5,N,1,29,1,17,4,7,N,2,6,3,31,1,36.6,823,24,Y24,N  ,N  ,0823,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,0,0,1,Y,4,51,2042,,N,31,P,4,61.44
31,C000101715     ,1,4,1,00017,0,04,001,00000,'STREAM',,'PROSSER AVENUE','12740 S. PROSSER AVE.',99.99,0,0,0000000000,0,40254188,098342028,30,3,02,02,09,1975,2,0,30,2003,0,7.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,1,0,7.1,9.4,9.8,0.1,0.1,7.1,7.3,99.99,N,0,N,0,0,7,7,6,6,N,2,9,2,5,2,5,N,0,5,8,31,1,9.8,1023,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,8,7,0,0,0,0,1,Y,5,51,2042,,N,31,F,6,71.54
31,C000101720     ,1,4,1,00017,0,04,001,00000,'WEST BRANCH SCOTT CREEK',,'PROSSER AVE.','8480 S. PROSSER AVE.',99.99,0,0,0000000000,0,40284692,098342064,30,3,02,02,09,1988,2,0,75,2003,4,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,02,0,00,1,0,9.8,8.5,9.4,0,0,9.8,10.4,99.99,N,0,N,0,0,8,8,7,7,N,1,49,1,29,7,8,N,5,8,8,,,,923,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,2,1,0,0,0,0,1,Y,5,127,2042,,N,31,G,7,97.76
31,C000101725     ,1,4,1,00017,0,04,001,00000,'W BR THIRTY-TWO MILE CR',,'PROSSER AVE','2085 S. PROSSER AVE.',99.99,0,0,0000000000,0,40332628,098342244,30,3,02,02,09,1935,2,0,50,1997,A,7.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,5.9,11.9,12.5,0,0,5.9,6.2,99.99,N,0,N,0,0,6,8,7,7,N,1,36,1,22,6,4,N,4,6,8,31,1,12.5,923,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,2003,8,7,0,0,0,0,1,Y,8,85,2042,,N,31,F,6,77.5
31,C000101805     ,1,4,1,00018,0,04,001,00000,'W BR THIRTY-TWO MILE CR',,'D.L.D. ROAD','13445 W. D.L.D. ROAD',99.99,0,0,0000000000,0,40345664,098350060,30,3,02,02,09,1935,2,0,50,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,1,01,0,00,2,0,5.7,5.2,10.7,0.2,0.2,5.7,6.1,99.99,N,0,N,0,0,5,5,5,5,N,1,11,1,6,2,N,N,0,4,7,31,1,10.7,924,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,1,8,0,0,10,0,1,Y,5,85,2042,,N,31,F,5,65.27
31,C000101810     ,1,4,1,00018,0,04,001,00000,'THIRTY-TWO MILE CREEK',,'D.L.D. ROAD','4255 W. D.L.D. ROAD',99.99,0,0,0000000000,0,40345736,098310516,30,3,02,02,09,2009,2,0,100,2003,A,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,8.5,13.7,14.3,0,0,8.5,8.7,99.99,N,0,N,0,0,8,9,9,8,N,3,44,3,34,9,7,N,5,8,8,31,1,12.2,1021,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,10,0,1,Y,8,170,2042,,N,31,G,8,124.41
31,C000101813     ,1,4,1,00018,0,04,001,00000,'DRAINAGE DITCH',,'DLD ROAD','.1 S OF JUNIATA',99.99,0,0,0000000000,0,40345736,098302448,30,3,02,02,09,2001,2,0,100,1997,5,8.5,0,0,1,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,9.1,3,9.8,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,9,0,33,0,22,6,N,N,5,8,8,,,,423,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,8,0,0,10,0,1,Y,8,110,2042,,N,31,G,9,83.3
31,C000101820     ,1,4,1,00018,0,04,001,00000,'PAWNEE CREEK',,'DLD RD.','1.2W OF HASTINGS',99.99,0,0,0000000000,0,40345376,098262616,30,3,02,02,09,1985,2,0,200,2003,4,7.9,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,8.5,9.1,9.4,0,0,8.5,8.7,99.99,N,0,N,0,0,6,6,6,8,N,1,21,1,13,4,6,N,0,7,8,,,,923,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,10,0,1,Y,4,340,2042,,N,31,F,6,81.78
31,C000101903     ,1,4,1,07533,0,04,001,00000,'FLAT CREEK',,'ROSELAND AVE.','7.2S .2E ROSELAND AVE.',99.99,0.016,0,0000000000,0,40215220,098331116,30,3,02,02,08,2009,2,0,35,1998,9,8.5,0,0,0,1,0,0,0,5,0,0,0,A,1,5,1,02,0,00,1,0,8.5,9.1,9.4,0,0,8.5,8.7,99.99,N,0,N,0,0,9,8,8,6,N,3,44,3,34,8,7,N,5,8,8,,,,1021,48,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,8,50,2042,,N,31,G,8,81.78
31,C000101905     ,1,4,1,07533,0,04,001,00000,'LITTLE BLUE RIVER',,'ROSELAND AVE.','13795 S. ROSELAND AVE.',99.99,0.241,0,0000000000,0,40245580,098331080,30,3,02,02,08,1979,2,0,35,1998,2,7.9,0,0,0,1,0,0,0,5,0,0,0,P,1,5,3,02,0,00,3,0,8.6,13.7,41.8,0,0,8.6,9.3,99.99,N,0,N,0,0,7,7,6,7,N,1,25,1,15,4,7,N,1,8,8,,,,1023,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,0,0,1,Y,5,59,2042,,N,31,F,6,388.74
31,C000101910     ,1,4,1,07533,0,04,001,00000,'COTTONWOOD CREEK',,'S. ROSELAND AVE.','13390 S. ROSELAND AVE.',99.99,0.296,0,0000000000,0,40251380,098331044,30,3,02,02,08,1924,2,0,35,1998,0,7.6,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,11,0,00,1,0,6.6,15.2,15.2,0,0,6.6,6.7,99.99,N,0,N,0,0,N,5,5,7,N,0,33,0,22,5,5,N,5,8,7,,,,1024,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,8,N,N,0,0,1,Y,4,59,2042,,N,31,F,5,101.84
31,C000101915     ,1,4,1,02185,0,04,001,00000,'WEST BRANCH SCOTT CREEK',,'ROSELAND AVE','7940 S. ROSELAND AVE.',99.99,2.4,0,0000000000,0,40291140,098331296,30,3,02,02,07,1958,2,0,1065,2011,2,6.7,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,2,0,10.8,3.7,7.6,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,0,33,0,22,5,N,N,5,8,8,,,,923,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,1065,2042,,N,31,F,6,50.92
